id,y
152,7.050122295963125
153,3.3010299088050936
154,5.625233329714797
155,5.205574697043729
156,5.3008476302756335
157,5.53758702668745
158,5.568620151158064
159,7.199970640755866
160,6.279757981712943
161,5.920782564253433
162,6.4800408192479315
163,5.301021309861201
164,4.999995657076895
165,7.91721462968355
166,6.721017883134556
167,4.999995657076895
168,4.698967832869038
169,6.356448631437055
170,5.941156585331239
171,8.065501548756432
172,8.853871964321762
173,8.568636235841012
174,5.46850830977847
175,5.4029523514869355
176,5.1548957558231745
177,6.9582126810282485
178,6.508498233762674
179,9.20620961530918
180,7.954677021213342
181,6.862962545210487
182,8.09151498112135
183,8.142667503568731
184,8.958607314841775
185,7.279179418229656
186,7.221125527997261
187,7.019996628416254
188,6.782252926737207
189,5.567977251840923
190,7.080921907623926
191,5.886023241710154
192,8.148741651280925
193,5.999956572723137
194,4.999995657076895
195,7.507239610973162
196,6.093611078847169
197,7.326979092871103
198,5.999956572723137
199,6.632867807569245
200,9.022733787572708
201,4.999995657076895
202,5.200652557037924
203,8.42021640338319
204,5.522864269038877
205,5.8326531224143645
206,8.387216143280265
207,4.698967832869038
208,5.657557578968163
209,5.406702854179988
210,6.853561864714226
211,8.387216143280265
212,4.999995657076895
213,4.999995657076895
214,7.3390397082239165
215,6.54500278269054
216,5.999956572723137
217,6.337147766735204
218,7.567030709125595
219,8.214670164989233
220,4.978806564811835
221,6.619607839942972
222,7.696803942579511
223,9.0301183562535
224,6.73969005420508
225,5.677760025068848
226,6.420102130396896
227,7.336299074610352
228,8.09151498112135
229,5.999956572723137
230,5.301021309861201
231,6.962175249411658
232,4.301029127075886
233,5.079871453855046
234,7.767003889607846
235,8.508638306165727
236,8.387216143280265
237,6.030071810571884
238,6.565271458220242
239,7.507239610973162
240,7.521433504406157
241,5.958567835319735
242,7.718966632752273
243,7.91721462968355
244,8.133712660915805
245,8.040958607678906
246,6.199929346888801
247,9.301029995663981
248,8.292429823902063
249,8.698970004336019
250,7.442492798094342
251,5.054674233586549
252,7.017276612331455
253,5.721223542044355
254,7.79317412396815
255,4.999995657076895
256,6.744486287180466
257,6.084547398311521
258,7.79317412396815
259,5.999956572723137
260,7.300162274132754
261,8.480172006224281
262,5.999956572723137
263,4.756959469638042
264,7.396855627379818
265,4.284831805361439
266,8.259637310505756
267,7.396855627379818
268,8.301029995663981
269,6.90274269030658
270,6.279757981712943
271,4.999995657076895
272,7.430626090384954
273,7.300162274132754
274,7.749579997691106
275,7.7423214251308154
276,6.459870822448652
277,4.493493614654924
278,3.6989697871888323
279,7.3223930472795065
280,8.036212172654444
281,6.420102130396896
282,4.4948486645119585
283,4.999995657076895
284,7.154281982033341
285,5.999956572723137
286,7.493494967595128
287,5.552826458417536
288,7.20690839982342
289,7.300162274132754
290,7.718966632752273
291,5.999956572723137
292,8.958607314841775
293,7.300162274132754
294,7.179798540514359
295,7.396855627379818
296,7.300162274132754
297,5.148735534500312
298,8.714442690992227
299,8.292429823902063
300,7.442492798094342
301,4.999995657076895
302,6.853561864714226
303,4.999995657076895
304,6.721017883134556
305,8.045757490560675
306,7.636388020107856
307,7.199970640755866
308,4.318757857845185
309,7.407823242604133
310,5.568620151158064
311,5.443685435664653
312,6.774432286560529
313,7.300162274132754
314,8.387216143280265
315,6.815024809301739
316,4.853868862229398
317,5.318749714916953
318,5.568620151158064
319,7.300162274132754
320,6.9582126810282485
321,8.769551078621726
322,7.55129368009492
323,4.9871585588640155
324,7.567030709125595
325,8.508638306165727
326,7.82102305270683
327,6.019496681806605
328,6.619607839942972
329,7.82102305270683
330,3.9999995657057354
331,6.508498233762674
332,7.430626090384954
333,6.769295686387431
334,5.065496498849956
335,6.885722703438414
336,8.292429823902063
337,4.999995657076895
338,6.300943145452332
339,6.156082361993608
340,5.638253282024103
341,7.154281982033341
342,8.142667503568731
343,6.236497134532403
344,6.853561864714226
345,5.271638100400769
346,7.035740369803151
347,7.79317412396815
348,6.853561864714226
349,5.107899829467238
350,6.744486287180466
351,7.13608262304214
352,5.522864269038877
353,4.999995657076895
354,5.301021309861201
355,7.142064735280571
356,6.244048958995868
357,8.508638306165727
358,5.772601830126344
359,8.148741651280925
360,4.36653053443442
361,5.661523585087077
362,7.101823516502323
363,6.875821944525325
364,6.279757981712943
365,5.152421171945992
366,6.443576878628715
367,7.6252516539898965
368,6.279757981712943
369,7.186419011431808
370,8.292429823902063
371,6.318668294030834
372,5.250797220552227
373,6.999565922520682
374,7.300162274132754
375,5.7851296713887805
376,6.279757981712943
377,9.397940008672037
378,4.999995657076895
379,5.229140627496814
380,8.508638306165727
381,7.696803942579511
382,7.954677021213342
383,7.82102305270683
384,4.301029127075886
385,7.954677021213342
386,7.521433504406157
387,8.508638306165727
388,7.798602875679548
389,6.279757981712943
390,4.999995657076895
391,9.171984935776024
392,7.521433504406157
393,6.601886308269497
394,5.221118301859676
395,6.798329820353419
396,4.999995657076895
397,7.696803942579511
398,5.971794880094557
399,8.958607314841775
400,7.696803942579511
401,7.336299074610352
402,8.508638306165727
403,5.33999067893133
404,4.999995657076895
405,7.567030709125595
406,7.600326278518962
407,8.377785977033705
408,6.279757981712943
409,7.017276612331455
410,6.8474059220725305
411,7.555955204081924
412,8.019088062223156
413,7.480172006224281
414,4.999995657076895
415,4.45593071481012
416,6.279757981712943
417,8.958607314841775
418,7.407823242604133
419,8.105130343254748
420,4.999995657076895
421,8.387216143280265
422,6.522734004575147
423,7.882728704344236
424,6.892450870255313
425,4.778844068110337
426,8.221848749616356
427,7.675717544702307
428,6.657379957446652
429,5.978769341520297
430,6.07052998382251
431,7.070070439915412
432,3.7394513890016796
433,7.193141970481182
434,7.79317412396815
435,5.619770663061963
436,4.318757857845185
437,7.094204119632131
438,7.300162274132754
439,6.850472986245652
440,8.214670164989233
441,7.91721462968355
442,8.958607314841775
443,6.136617651559212
444,8.148741651280925
445,5.293273685438962
446,4.999995657076895
447,5.8538409443951815
448,9.221848749616356
449,9.292429823902063
450,6.348625056086957
451,6.638083381331357
452,5.954637897346652
453,5.999956572723137
454,5.872862792808499
455,6.142607189079099
456,6.2312879196223365
457,8.292429823902063
458,5.920782564253433
459,8.853871964321762
460,8.975925012692574
461,8.214670164989233
462,7.154281982033341
463,7.7423214251308154
464,7.636388020107856
465,5.086180851374408
466,6.999565922520682
467,8.040958607678906
468,7.1605219526258015
469,7.266802734893431
470,5.036207452087905
471,4.886053306979228
472,8.18575240426808
473,6.8598063214213685
474,6.279757981712943
475,9.016373712875465
476,7.251037138743839
477,8.387216143280265
478,7.85078088734462
479,8.555955204081924
480,6.698752911363789
481,5.330673819865748
482,3.6989697871888323
483,6.121420761937781
484,9.00788851221305
485,7.050122295963125
486,8.040958607678906
487,4.054530922471088
488,5.999956572723137
489,6.596707854841746
490,3.9999995657057354
491,6.77142000579508
492,4.602058254153509
493,9.26121944151563
494,5.999956572723137
495,6.657379957446652
496,3.6989697871888323
497,6.5848596478041275
498,5.602042619896112
499,4.301029127075886
500,4.460922646022674
501,7.221125527997261
502,7.235823867609669
503,5.999956572723137
504,6.522734004575147
505,7.636388020107856
506,4.886053306979228
507,7.954677021213342
508,7.20690839982342
509,7.300162274132754
510,5.36834319483208
511,6.537452271197336
512,6.815024809301739
513,5.207601305808527
514,4.999995657076895
515,4.999995657076895
516,7.300162274132754
517,7.300162274132754
518,8.2839966563652
519,5.595149185508683
520,7.300162274132754
521,5.01054573261756
522,6.716472635138306
523,6.279757981712943
524,6.279757981712943
525,4.999995657076895
526,8.292429823902063
527,5.832062687299422
528,5.508624296892266
529,6.19375217280421
530,9.089375595110798
531,7.104411724333737
532,5.8538409443951815
533,7.055024091587952
534,7.193141970481182
535,6.677573947594047
536,6.300943145452332
537,7.636388020107856
538,6.279757981712943
539,8.67778070526608
540,8.431798275933005
541,4.999995657076895
542,5.930294911948149
543,5.91218310206447
544,7.148130399270234
545,6.279757981712943
546,8.113509274827518
547,6.924088238517222
548,6.795608668080701
549,4.999995657076895
550,7.655607726314889
551,8.67778070526608
552,6.279757981712943
553,8.958607314841775
554,6.229810977264007
555,7.82102305270683
556,4.999995657076895
557,5.669565932990288
558,6.279757981712943
559,5.8538409443951815
560,7.655607726314889
561,7.326979092871103
562,4.301029127075886
563,4.999995657076895
564,4.999995657076895
565,8.387216143280265
566,4.671618357624819
567,6.420102130396896
568,7.79317412396815
569,6.853561864714226
570,4.999995657076895
571,8.292429823902063
572,8.853871964321762
573,6.823619307756729
574,7.567030709125595
575,7.0996328713435295
576,6.295763662691212
577,6.885722703438414
578,6.548060130634897
579,7.228412519118745
580,6.920456992597094
581,5.236564518665717
582,5.677760025068848
583,7.521433504406157
584,7.454692883534176
585,8.958607314841775
586,8.318758762624412
587,6.12257105921178
588,6.279757981712943
589,6.522734004575147
590,6.698752911363789
591,7.221125527997261
592,4.999995657076895
593,6.970210529168145
594,7.300162274132754
595,6.060430831344099
596,4.698967832869038
597,8.3767507096021
598,7.386158178123931
599,7.767003889607846
600,5.409481388083664
601,7.003926345514724
602,4.999995657076895
603,9.10292299679058
604,7.767003889607846
605,6.279757981712943
606,6.376647318462008
607,8.522878745280337
608,5.4341403800063395
609,5.8538409443951815
610,8.508638306165727
611,6.487302265705044
612,7.064996848546345
613,7.507239610973162
614,7.199970640755866
615,8.67778070526608
616,7.7423214251308154
617,7.040481623027001
618,7.85078088734462
619,6.408824049688208
620,8.292429823902063
621,6.429340329978466
622,8.259637310505756
623,7.507239610973162
624,7.521433504406157
625,4.999995657076895
626,4.999995657076895
627,6.999565922520682
628,6.733697730309615
629,8.387216143280265
630,7.300162274132754
631,7.872895201635193
632,5.301021309861201
633,4.999995657076895
634,5.2941277386962495
635,7.896196279044043
636,3.6989697871888323
637,7.130181792020672
638,6.677573947594047
639,3.9999995657057354
640,7.818156412055227
641,7.291579099865287
642,8.148741651280925
643,4.999995657076895
644,4.067525727969777
645,7.718966632752273
646,4.999995657076895
647,3.1771782893894596
648,4.999995657076895
649,6.769295686387431
650,7.300162274132754
651,7.536107011014093
652,4.667559520114758
653,3.9999995657057354
654,5.677760025068848
655,7.467245621007502
656,6.999565922520682
657,7.696803942579511
658,7.142064735280571
659,7.91721462968355
660,7.266802734893431
661,8.638272163982407
662,6.005199100705396
663,7.82102305270683
664,4.999995657076895
665,6.397831448621003
666,7.954677021213342
667,6.744486287180466
668,6.195111255377609
669,6.3088300658683965
670,7.024568191490737
671,8.958607314841775
672,8.214670164989233
673,8.55284196865778
674,9.167491087293763
675,7.600326278518962
676,7.430626090384954
677,7.454692883534176
678,5.999956572723137
679,5.585009948716478
680,4.999995657076895
681,3.9999995657057354
682,5.999956572723137
683,7.956244873031321
684,5.999956572723137
685,4.5086369052180455
686,8.309803919971486
687,4.999995657076895
688,6.283913146225168
689,9.017728766960431
690,7.954677021213342
691,6.141402655005307
692,7.055024091587952
693,8.214670164989233
694,5.075715543796489
695,7.718966632752273
696,7.2639223629960545
697,7.636388020107856
698,8.508638306165727
699,4.999995657076895
700,6.744486287180466
701,7.995678626217358
702,5.8538409443951815
703,4.999995657076895
704,5.6420461054136615
705,6.795608668080701
706,5.182428020224438
707,6.619607839942972
708,5.008769492753769
709,6.2217763732339035
710,6.8958544494459915
711,3.5228786005155346
712,5.62158392811477
713,6.759201228882668
714,6.021773818325474
715,4.999995657076895
716,7.1732774798310075
717,7.300162274132754
718,7.154281982033341
719,8.060480747381382
720,3.6989697871888323
721,7.442492798094342
722,6.872571222148401
723,6.869344650977969
724,7.026410376572743
725,7.536107011014093
726,6.982549270489464
727,4.999995657076895
728,6.7617029321246065
729,7.779107750780481
730,8.292429823902063
731,6.279757981712943
732,8.130181792020672
733,7.407823242604133
734,5.481472899882664
735,7.480172006224281
736,6.275642195773574
737,5.602042619896112
738,4.978806564811835
739,8.167491087293763
740,5.9956356288922485
741,6.887260977639827
742,7.91721462968355
743,6.387110230712516
744,8.119186407719209
745,4.36653053443442
746,7.075204004202088
747,8.638272163982407
748,4.999995657076895
749,6.431680914904888
750,8.549750891680638
751,3.6989697871888323
752,9.397940008672037
753,5.36652144466618
754,6.1134528766088945
755,7.300162274132754
756,8.557520230935552
757,8.094743951251548
758,4.086185617989189
759,5.096904584360962
760,6.999565922520682
761,7.954677021213342
762,6.5848596478041275
763,7.7423214251308154
764,8.958607314841775
765,6.742081549685942
766,7.85078088734462
767,5.443685435664653
768,7.221125527997261
769,7.3655227298392685
770,4.999995657076895
771,6.287266140930048
772,8.067019178076801
773,4.301029127075886
774,5.296700022075754
775,7.521433504406157
776,4.999995657076895
777,5.301021309861201
778,5.36652144466618
779,6.356448631437055
780,6.230548820597963
781,7.301725423325633
782,6.828536834916156
783,4.999995657076895
784,4.999995657076895
785,5.187079961954972
786,7.29929628285498
787,4.999995657076895
788,4.999995657076895
789,7.308918507877031
790,8.958607314841775
791,8.619788758288394
792,4.999995657076895
793,6.214598975007612
794,8.585026652029182
795,7.536107011014093
796,8.886056647693163
797,8.494850021680094
798,6.107849722098636
799,5.467232885285682
800,6.196474604423468
801,5.301021309861201
802,7.480172006224281
803,6.508498233762674
804,6.142607189079099
805,6.685922008220787
806,5.301021309861201
807,8.2839966563652
808,5.36652144466618
809,5.0990814763357735
810,7.317854923626168
811,5.33999067893133
812,7.403402904373539
813,5.484112915804733
814,4.978806564811835
815,5.999956572723137
816,6.199901819825224
817,8.214670164989233
818,8.958607314841775
819,7.618163200001657
820,6.698752911363789
821,5.45221299182661
822,7.82102305270683
823,7.79317412396815
824,8.29413628771608
825,7.675717544702307
826,7.300162274132754
827,4.999995657076895
828,7.600326278518962
829,4.931810426351053
830,6.101768615486903
831,4.602058254153509
832,4.958603366728068
833,7.521433504406157
834,7.13608262304214
835,4.999995657076895
836,6.341893164493607
837,6.281415279972564
838,4.999995657076895
839,8.468521082957745
840,8.67778070526608
841,7.521433504406157
842,7.521433504406157
843,7.55129368009492
844,7.442492798094342
845,7.251037138743839
846,8.958607314841775
847,4.698967832869038
848,6.1830299622427
849,6.744486287180466
850,6.0968557295904615
851,6.999565922520682
852,6.920456992597094
853,6.1056285461437625
854,5.102367411345846
855,7.85078088734462
856,8.09151498112135
857,7.017276612331455
858,6.619607839942972
859,8.040958607678906
860,8.207608310501746
861,3.9999995657057354
862,6.279757981712943
863,6.275642195773574
864,8.244125144327509
865,8.013228265733755
866,7.221125527997261
867,3.6989697871888323
868,6.508498233762674
869,4.590065186810196
870,7.283162276700476
871,6.947690900352677
872,6.823619307756729
873,6.20753826865305
874,4.999995657076895
875,6.154839922348054
876,6.999565922520682
877,6.279757981712943
878,4.999995657076895
879,8.09151498112135
880,7.600326278518962
881,7.300162274132754
882,5.859460533027658
883,6.888199993101655
884,4.999995657076895
885,7.059981844992337
886,6.267525822718807
887,4.301029127075886
888,6.233512793760306
889,6.279757981712943
890,8.387216143280265
891,7.617982957425132
892,7.458420756053419
893,5.011436584268689
894,5.494836450189588
895,3.8446636588326095
896,6.576590272266906
897,7.142064735280571
898,8.67778070526608
899,8.292429823902063
900,6.420102130396896
901,6.0409108856326075
902,6.397831448621003
903,6.522734004575147
904,7.402414498247795
905,7.308918507877031
906,7.055517327849832
907,8.214670164989233
908,6.619607839942972
909,4.999995657076895
910,6.353498249968388
911,5.292421308407472
912,4.999995657076895
913,7.882728704344236
914,4.698967832869038
915,6.2217763732339035
916,5.301021309861201
917,6.4558078892349675
918,6.339988778710669
919,7.228412519118745
920,6.999565922520682
921,5.443685435664653
922,6.46331532737907
923,6.279757981712943
924,5.8238797889439144
925,5.46850830977847
926,6.279757981712943
927,9.154901959985743
928,7.317854923626168
929,4.999995657076895
930,5.8437235039969835
931,5.910059581501365
932,7.419075024324381
933,6.826522356547005
934,8.337242168318426
935,8.387216143280265
936,5.809640283734676
937,4.999995657076895
938,6.9694002780340485
939,8.09151498112135
940,5.999956572723137
941,7.696803942579511
942,6.899663924066304
943,4.999995657076895
944,6.342848498099033
945,9.337242168318426
946,6.795608668080701
947,7.995678626217358
948,5.677760025068848
949,4.999995657076895
950,4.301029127075886
951,6.468393368067278
952,8.508638306165727
953,6.856672870007953
954,7.767003889607846
955,5.166464046596754
956,7.55129368009492
957,5.657557578968163
958,6.300943145452332
959,5.8538409443951815
960,7.91721462968355
961,7.300162274132754
962,6.522734004575147
963,7.675717544702307
964,7.283162276700476
965,6.803823814960027
966,8.2839966563652
967,7.419075024324381
968,6.204050501097196
969,8.958607314841775
970,7.300162274132754
971,6.03147035562516
972,8.886056647693163
973,4.999995657076895
974,4.45593071481012
975,6.4558078892349675
976,4.602058254153509
977,6.004320939488378
978,4.999995657076895
979,8.309803919971486
980,5.789387233647102
981,8.135488918941608
982,7.308918507877031
983,3.821310472421668
984,3.3010299088050936
985,4.978806564811835
986,6.866141874796665
987,7.55129368009492
988,8.119186407719209
989,8.387216143280265
990,8.173277479831007
991,7.718966632752273
992,7.034657164439378
993,6.107849722098636
994,7.345823458122039
995,7.85078088734462
996,4.999995657076895
997,8.337242168318426
998,7.266802734893431
999,6.681727919788373
1000,4.999995657076895
1001,6.214598975007612
1002,5.922959301657539
1003,7.675717544702307
1004,6.9582126810282485
1005,7.300162274132754
1006,7.480172006224281
1007,7.718966632752273
1008,5.2487131958281505
1009,4.759448255779274
1010,7.995678626217358
1011,7.882728704344236
1012,7.954677021213342
1013,5.943057054327123
1014,7.228412519118745
1015,5.8538409443951815
1016,7.130181792020672
1017,7.300162274132754
1018,6.017683530307934
1019,7.274905478918531
1020,7.85078088734462
1021,5.806847563147922
1022,9.003926345514724
1023,8.221848749616356
1024,6.279757981712943
1025,6.346690987061521
1026,7.128952738694501
1027,4.823905845657424
1028,5.3705802063107875
1029,5.892756102421026
1030,7.317854923626168
1031,6.4558078892349675
1032,8.2518119729938
1033,8.214670164989233
1034,6.509858846110312
1035,4.999995657076895
1036,6.744486287180466
1037,4.698967832869038
1038,8.232844133917819
1039,6.801068130067791
1040,6.7187393129449875
1041,7.199970640755866
1042,7.767003889607846
1043,6.180390267248415
1044,6.522734004575147
1045,5.999956572723137
1046,7.258848401148215
1047,7.20690839982342
1048,5.917897115672906
1049,8.2518119729938
1050,5.721223542044355
1051,7.82102305270683
1052,6.239502124773473
1053,5.654018878173695
1054,6.508498233762674
1055,7.085656842880559
1056,6.7667499904589
1057,3.9999995657057354
1058,4.920815134846772
1059,8.142667503568731
1060,4.154901339565498
1061,8.292429823902063
1062,6.942714355581785
1063,4.999995657076895
1064,6.045709238298873
1065,6.0756690152913215
1066,8.886056647693163
1067,4.999995657076895
1068,5.2240183943171195
1069,7.767003889607846
1070,7.655607726314889
1071,4.999995657076895
1072,7.91721462968355
1073,3.9999995657057354
1074,6.494714325855868
1075,6.721017883134556
1076,7.089909454405932
1077,6.6827517315546805
1078,8.214670164989233
1079,7.386158178123931
1080,7.82102305270683
1081,7.3655227298392685
1082,9.154901959985743
1083,6.769295686387431
1084,8.853871964321762
1085,7.493494967595128
1086,7.3655227298392685
1087,4.999995657076895
1088,6.454569170534649
1089,5.148735534500312
1090,6.03147035562516
1091,7.096367483915762
1092,7.600326278518962
1093,4.154901339565498
1094,6.974284616098659
1095,7.396855627379818
1096,4.774688133195629
1097,6.361410916707283
1098,6.285586407712879
1099,7.85078088734462
1100,4.999995657076895
1101,4.999995657076895
1102,4.999995657076895
1103,6.279757981712943
1104,7.080398976215889
1105,6.885722703438414
1106,6.18701983396052
1107,8.09151498112135
1108,7.675717544702307
1109,4.999995657076895
1110,8.040958607678906
1111,6.431680914904888
1112,7.055024091587952
1113,5.999956572723137
1114,7.71669877129645
1115,7.696803942579511
1116,4.2541440251241305
1117,4.999995657076895
1118,7.300162274132754
1119,6.651500429716163
1120,8.508638306165727
1121,4.518555938184939
1122,7.696803942579511
1123,8.040958607678906
1124,6.942714355581785
1125,5.602042619896112
1126,6.420102130396896
1127,7.636388020107856
1128,7.675717544702307
1129,4.301029127075886
1130,4.999995657076895
1131,9.311580177997289
1132,5.638253282024103
1133,7.467245621007502
1134,4.999995657076895
1135,6.164246032480617
1136,2.997833895030113
1137,5.200652557037924
1138,7.85078088734462
1139,6.014977917890465
1140,7.336299074610352
1141,9.41228903498109
1142,8.508638306165727
1143,6.161087972594001
1144,7.300162274132754
1145,6.300943145452332
1146,8.148741651280925
1147,8.292429823902063
1148,5.999956572723137
1149,7.300162274132754
1150,6.537452271197336
1151,8.05749589383192
1152,4.698967832869038
1153,4.872891960643689
1154,6.219610671529047
1155,4.999995657076895
1156,8.09151498112135
1157,5.7246656065742325
1158,5.295840900350112
1159,8.214670164989233
1160,3.6769540581046205
1161,7.300162274132754
1162,4.999995657076895
1163,9.306273051076353
1164,6.1751585282463
1165,4.999995657076895
1166,5.161144615185427
1167,8.387216143280265
1168,7.507239610973162
1169,6.279757981712943
1170,6.853561864714226
1171,7.636388020107856
1172,5.106787693337785
1173,8.508638306165727
1174,4.999995657076895
1175,5.954637897346652
1176,6.537452271197336
1177,7.696803942579511
1178,8.42021640338319
1179,6.215311400498579
1180,5.966536033922595
1181,6.730253626869233
1182,4.190439612040476
1183,8.508638306165727
1184,8.508638306165727
1185,7.419075024324381
1186,5.826784585285115
1187,7.454692883534176
1188,4.602058254153509
1189,6.2217763732339035
1190,9.056505484093897
1191,8.148741651280925
1192,7.480172006224281
1193,4.259636520880143
1194,4.886053306979228
1195,7.85078088734462
1196,7.995678626217358
1197,5.839501456477654
1198,7.064996848546345
1199,7.055024091587952
1200,4.999995657076895
1201,8.67778070526608
1202,5.999956572723137
1203,5.318749714916953
1204,5.920782564253433
1205,3.6989697871888323
1206,4.978806564811835
1207,6.999565922520682
1208,8.88941028970075
1209,7.79317412396815
1210,8.853871964321762
1211,7.118615343229427
1212,6.885722703438414
1213,7.396855627379818
1214,7.130181792020672
1215,7.059981844992337
1216,4.999995657076895
1217,7.375717904164332
1218,8.67778070526608
1219,3.3010299088050936
1220,5.999956572723137
1221,8.167491087293763
1222,6.148680487351255
1223,6.3097152974873705
1224,4.698967832869038
1225,7.101823516502323
1226,6.397831448621003
1227,4.698967832869038
1228,6.698752911363789
1229,8.148741651280925
1230,8.148741651280925
1231,8.958607314841775
1232,5.27983242439698
1233,9.522878745280337
1234,7.1732774798310075
1235,6.279757981712943
1236,5.677760025068848
1237,4.999995657076895
1238,6.677573947594047
1239,8.896196279044043
1240,6.024522236834126
1241,7.882728704344236
1242,4.999995657076895
1243,7.79317412396815
1244,4.999995657076895
1245,4.301029127075886
1246,5.459658009698343
1247,6.721017883134556
1248,4.58231079883668
1249,5.999956572723137
1250,5.573472473229086
1251,5.701125100295301
1252,6.568475415812549
1253,4.688773968476353
1254,4.698967832869038
1255,6.782252926737207
1256,7.283162276700476
1257,6.0530076592516275
1258,6.091461367828041
1259,6.156082361993608
1260,5.772601830126344
1261,5.673643653965615
1262,8.55284196865778
1263,3.6989697871888323
1264,6.226872075966665
1265,4.999995657076895
1266,4.999995657076895
1267,6.279757981712943
1268,7.636388020107856
1269,5.951907948187627
1270,5.903750616810388
1271,6.879097182385473
1272,8.008773924307505
1273,6.999565922520682
1274,8.214670164989233
1275,7.300162274132754
1276,6.0968557295904615
1277,7.283162276700476
1278,4.301029127075886
1279,7.91721462968355
1280,7.300162274132754
1281,4.602058254153509
1282,8.244125144327509
1283,6.0087296108049
1284,6.162980051459091
1285,5.3872055508611005
1286,8.073143291050307
1287,6.408824049688208
1288,6.504316932383085
1289,6.420102130396896
1290,5.44975941346983
1291,4.999995657076895
1292,6.744486287180466
1293,6.568475415812549
1294,5.838602047454203
1295,4.999995657076895
1296,6.999565922520682
1297,6.356448631437055
1298,6.279757981712943
1299,8.721246399047171
1300,8.853871964321762
1301,7.300162274132754
1302,8.468521082957745
1303,5.7699753615935885
1304,8.040958607678906
1305,7.258848401148215
1306,6.279757981712943
1307,7.199970640755866
1308,5.585009948716478
1309,4.999995657076895
1310,4.999995657076895
1311,6.3438059378208145
1312,7.600326278518962
1313,4.999995657076895
1314,6.244048958995868
1315,7.79317412396815
1316,6.279757981712943
1317,5.548658829402207
1318,5.235069553309718
1319,5.730463707244033
1320,5.3872055508611005
1321,8.508638306165727
1322,4.999995657076895
1323,5.999956572723137
1324,4.978806564811835
1325,4.999995657076895
1326,8.214670164989233
1327,4.999995657076895
1328,4.999995657076895
1329,4.999995657076895
1330,6.161087972594001
1331,7.995678626217358
1332,6.578231598793076
1333,7.291579099865287
1334,5.301021309861201
1335,4.2541440251241305
1336,7.045275209020937
1337,6.185020316239243
1338,7.045275209020937
1339,6.885722703438414
1340,5.698948290154774
1341,8.096910013008056
1342,5.397929151445704
1343,8.517126416391246
1344,7.767003889607846
1345,7.954677021213342
1346,7.274905478918531
1347,8.10790539730952
1348,6.259558355050234
1349,6.161087972594001
1350,4.978806564811835
1351,7.407823242604133
